Artista,Nombre,Album,Imagen del Álbum,Popularidad,Duración (ms),Año de Lanzamiento
Taylor Swift,The Story Of Us - Live,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,48,290520,2010-10-25
Taylor Swift,Mean - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,47,246373,2010-10-25
Taylor Swift,Ours - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,47,245973,2010-10-25
Taylor Swift,Back To December/Apologize/You're Not Sorry - Live/2011/Medley,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,53,362826,2010-10-25
Taylor Swift,Better Than Revenge - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,49,344573,2010-10-25
Taylor Swift,Speak Now - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,47,248146,2010-10-25
Taylor Swift,Last Kiss - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,47,369066,2010-10-25
Taylor Swift,Drops Of Jupiter - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,53,315173,2010-10-25
Taylor Swift,Bette Davis Eyes - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,49,189146,2010-10-25
Taylor Swift,I Want You Back - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,50,83253,2010-10-25
Taylor Swift,Dear John - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,48,404680,2010-10-25
Taylor Swift,Enchanted - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,50,389213,2010-10-25
Taylor Swift,Haunted - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,48,292426,2010-10-25
Taylor Swift,Long Live - Live/2011,Speak Now World Tour Live,https://i.scdn.co/image/ab67616d0000b273be4ec62353ee75fa11f6d6f7,48,376466,2010-10-25
Taylor Swift,Mine - POP Mix,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,49,230546,2010-10-25
Taylor Swift,Sparks Fly,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,61,260946,2010-10-25
Taylor Swift,Back To December,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,70,293040,2010-10-25
Taylor Swift,Speak Now,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,60,240773,2010-10-25
Taylor Swift,Dear John,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,55,403933,2010-10-25
Taylor Swift,Mean,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,56,237746,2010-10-25
Taylor Swift,The Story Of Us,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,56,265680,2010-10-25
Taylor Swift,Never Grow Up,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,52,290480,2010-10-25
Taylor Swift,Enchanted,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,78,352200,2010-10-25
Taylor Swift,Better Than Revenge,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,62,217173,2010-10-25
Taylor Swift,Innocent,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,47,302266,2010-10-25
Taylor Swift,Haunted,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,54,242093,2010-10-25
Taylor Swift,Last Kiss,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,58,367146,2010-10-25
Taylor Swift,Long Live,Speak Now,https://i.scdn.co/image/ab67616d0000b273d0eae3c1661a96570f0ca7bd,56,317960,2010-10-25
Taylor Swift,Mine - POP Mix,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,49,230546,2010-01-01
Taylor Swift,Sparks Fly,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,57,260946,2010-01-01
Taylor Swift,Back To December,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,69,293040,2010-01-01
Taylor Swift,Speak Now,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,61,240773,2010-01-01
Taylor Swift,Dear John,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,54,403887,2010-01-01
Taylor Swift,Mean,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,59,237746,2010-01-01
Taylor Swift,The Story Of Us,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,48,265636,2010-01-01
Taylor Swift,Never Grow Up,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,50,290480,2010-01-01
Taylor Swift,Enchanted,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,78,352200,2010-01-01
Taylor Swift,Better Than Revenge,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,61,217173,2010-01-01
Taylor Swift,Innocent,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,47,302266,2010-01-01
Taylor Swift,Haunted,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,53,242093,2010-01-01
Taylor Swift,Last Kiss,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,54,367146,2010-01-01
Taylor Swift,Long Live,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,52,317960,2010-01-01
Taylor Swift,Ours,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,54,238173,2010-01-01
Taylor Swift,If This Was A Movie,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,53,234546,2010-01-01
Taylor Swift,Superman,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,47,276266,2010-01-01
Taylor Swift,Back To December - Acoustic,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,56,292533,2010-01-01
Taylor Swift,Haunted - Acoustic Version,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,50,217626,2010-01-01
Taylor Swift,Mine,Speak Now (Deluxe Package),https://i.scdn.co/image/ab67616d0000b273e1bc852a04501952c765d5cd,64,230773,2010-01-01
Taylor Swift,Jump Then Fall,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,47,237066,2008-11-11
Taylor Swift,Untouchable,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,49,311040,2008-11-11
Taylor Swift,Forever & Always - Piano Version,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,47,267506,2008-11-11
Taylor Swift,Come In With The Rain,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,46,238093,2008-11-11
Taylor Swift,SuperStar,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,45,261453,2008-11-11
Taylor Swift,The Other Side Of The Door,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,45,237600,2008-11-11
Taylor Swift,Fearless,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,56,242000,2008-11-11
Taylor Swift,Fifteen,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,45,294346,2008-11-11
Taylor Swift,Love Story,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,62,235280,2008-11-11
Taylor Swift,Hey Stephen,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,49,254320,2008-11-11
Taylor Swift,White Horse,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,45,234440,2008-11-11
Taylor Swift,You Belong With Me,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,62,231146,2008-11-11
Taylor Swift,Breathe,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,44,263986,2008-11-11
Taylor Swift,Tell Me Why,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,47,200560,2008-11-11
Taylor Swift,You're Not Sorry,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,48,261800,2008-11-11
Taylor Swift,The Way I Loved You,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,55,244240,2008-11-11
Taylor Swift,Forever & Always,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,49,225333,2008-11-11
Taylor Swift,The Best Day,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,44,245346,2008-11-11
Taylor Swift,Change,Fearless (Platinum Edition),https://i.scdn.co/image/ab67616d0000b27373b565ab9d713e8d5586aac2,46,281053,2008-11-11
Taylor Swift,Fearless,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,41,242373,2008-11-11
Taylor Swift,Fifteen,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,38,294306,2008-11-11
Taylor Swift,Love Story,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,50,233933,2008-11-11
Taylor Swift,Hey Stephen,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,35,254680,2008-11-11
Taylor Swift,White Horse,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,38,233560,2008-11-11
Taylor Swift,You Belong With Me,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,50,230506,2008-11-11
Taylor Swift,Breathe,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,36,263720,2008-11-11
Taylor Swift,Tell Me Why,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,33,200213,2008-11-11
Taylor Swift,You're Not Sorry,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,34,261800,2008-11-11
Taylor Swift,The Way I Loved You,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,37,244626,2008-11-11
Taylor Swift,Forever & Always,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,34,225000,2008-11-11
Taylor Swift,The Best Day,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,31,245266,2008-11-11
Taylor Swift,Change,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,31,278546,2008-11-11
Taylor Swift,Our Song - International Mix,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,37,199933,2008-11-11
Taylor Swift,Teardrops On My Guitar - International Mix,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,40,193640,2008-11-11
Taylor Swift,Should've Said No - International Mix,Fearless (International Version),https://i.scdn.co/image/ab67616d0000b273516c279fe91ae3f6a79b23da,35,245826,2008-11-11
Taylor Swift,Love Story - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,https://i.scdn.co/image/ab67616d0000b273c031e8322b3e8684536ed6d0,42,221028,2008-06-28
Taylor Swift,Fearless - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,https://i.scdn.co/image/ab67616d0000b273c031e8322b3e8684536ed6d0,41,198247,2008-06-28
Taylor Swift,Beautiful Eyes - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,https://i.scdn.co/image/ab67616d0000b273c031e8322b3e8684536ed6d0,45,176316,2008-06-28
Taylor Swift,Untouchable - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,https://i.scdn.co/image/ab67616d0000b273c031e8322b3e8684536ed6d0,38,222959,2008-06-28
Taylor Swift,Teardrops On My Guitar - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,https://i.scdn.co/image/ab67616d0000b273c031e8322b3e8684536ed6d0,37,196346,2008-06-28
Taylor Swift,Picture To Burn - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,https://i.scdn.co/image/ab67616d0000b273c031e8322b3e8684536ed6d0,37,173899,2008-06-28
Taylor Swift,Should've Said No - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,https://i.scdn.co/image/ab67616d0000b273c031e8322b3e8684536ed6d0,37,228473,2008-06-28
Taylor Swift,Change - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,https://i.scdn.co/image/ab67616d0000b273c031e8322b3e8684536ed6d0,35,258487,2008-06-28
Taylor Swift,Tim McGraw,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,60,232106,2006-10-24
Taylor Swift,Picture To Burn,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,66,173066,2006-10-24
Taylor Swift,Teardrops On My Guitar - Radio Single Remix,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,65,203040,2006-10-24
Taylor Swift,A Place in this World,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,60,199200,2006-10-24
Taylor Swift,Cold As You,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,60,239013,2006-10-24
Taylor Swift,The Outside,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,59,207106,2006-10-24
Taylor Swift,Tied Together with a Smile,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,58,248106,2006-10-24
Taylor Swift,Stay Beautiful,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,58,236053,2006-10-24
Taylor Swift,Should've Said No,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,65,242200,2006-10-24
Taylor Swift,Mary's Song (Oh My My My),Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,60,213080,2006-10-24
Taylor Swift,Our Song,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,70,201106,2006-10-24
Taylor Swift,I'm Only Me When I'm With You,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,60,213053,2006-10-24
Taylor Swift,Invisible,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,58,203226,2006-10-24
Taylor Swift,A Perfectly Good Heart,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,58,220146,2006-10-24
Taylor Swift,Teardrops on My Guitar - Pop Version,Taylor Swift,https://i.scdn.co/image/ab67616d0000b273c909d4e47de2ab0636f46d64,57,179066,2006-10-24
Taylor Swift,Cruel Summer - Live from TS | The Eras Tour,The Cruelest Summer,https://i.scdn.co/image/ab67616d0000b273905c0872bdf4e1787a6bb5da,52,229566,2023-10-19
Taylor Swift,Cruel Summer - LP Giobbi Remix,The Cruelest Summer,https://i.scdn.co/image/ab67616d0000b273905c0872bdf4e1787a6bb5da,48,192900,2023-10-19
Taylor Swift,Cruel Summer - LP Giobbi Remix - Extended Version,The Cruelest Summer,https://i.scdn.co/image/ab67616d0000b273905c0872bdf4e1787a6bb5da,49,253544,2023-10-19
Taylor Swift,Cruel Summer,The Cruelest Summer,https://i.scdn.co/image/ab67616d0000b273905c0872bdf4e1787a6bb5da,35,178425,2023-10-19
Taylor Swift,Lavender Haze - Acoustic Version,Lavender Haze (Acoustic Version),https://i.scdn.co/image/ab67616d0000b273f233c37dddd971caf61515cf,64,174375,2023-03-31
Taylor Swift,Lavender Haze - Tensnake Remix,Lavender Haze (Remixes),https://i.scdn.co/image/ab67616d0000b273f7c84273e5c8ecb7594b4357,51,214966,2023-03-03
Taylor Swift,Lavender Haze - Snakehips Remix,Lavender Haze (Remixes),https://i.scdn.co/image/ab67616d0000b273f7c84273e5c8ecb7594b4357,58,187510,2023-03-03
Taylor Swift,Lavender Haze - Jungle Remix,Lavender Haze (Remixes),https://i.scdn.co/image/ab67616d0000b273f7c84273e5c8ecb7594b4357,48,235932,2023-03-03
Taylor Swift,Lavender Haze - Felix Jaehn Remix,Lavender Haze (Remixes),https://i.scdn.co/image/ab67616d0000b273f7c84273e5c8ecb7594b4357,52,171562,2023-03-03
Taylor Swift,Lavender Haze,Lavender Haze (Remixes),https://i.scdn.co/image/ab67616d0000b273f7c84273e5c8ecb7594b4357,51,202395,2023-03-03
Taylor Swift,Lavender Haze - Felix Jaehn Remix,Lavender Haze (Felix Jaehn Remix),https://i.scdn.co/image/ab67616d0000b27390212229c9230e320fe0ecd3,61,171562,2023-02-10
Taylor Swift,Anti-Hero - Acoustic Version,Anti-Hero (Acoustic Version),https://i.scdn.co/image/ab67616d0000b2730fc559ebbed8b0b100ad206c,64,196473,2022-11-25
Taylor Swift,Anti-Hero - ILLENIUM Remix,Anti-Hero (ILLENIUM Remix),https://i.scdn.co/image/ab67616d0000b273eb7289d463cd524a93b722c9,59,267960,2022-11-18
Taylor Swift,Anti-Hero (feat. Bleachers),Anti-Hero (Remixes),https://i.scdn.co/image/ab67616d0000b2739954fa9f0ba8534c3897b59d,49,228397,2022-11-11
Taylor Swift,Anti-Hero - Roosevelt Remix,Anti-Hero (Remixes),https://i.scdn.co/image/ab67616d0000b2739954fa9f0ba8534c3897b59d,49,299203,2022-11-11
Taylor Swift,Anti-Hero - Kungs Remix,Anti-Hero (Remixes),https://i.scdn.co/image/ab67616d0000b2739954fa9f0ba8534c3897b59d,65,194612,2022-11-11
Taylor Swift,Anti-Hero - Jayda G Remix,Anti-Hero (Remixes),https://i.scdn.co/image/ab67616d0000b2739954fa9f0ba8534c3897b59d,46,215696,2022-11-11
Taylor Swift,Anti-Hero,Anti-Hero (Remixes),https://i.scdn.co/image/ab67616d0000b2739954fa9f0ba8534c3897b59d,36,200690,2022-11-11
Taylor Swift,Anti-Hero (feat. Bleachers),Anti-Hero (feat. Bleachers),https://i.scdn.co/image/ab67616d0000b27350a1e24dde78df1d0ebc68ef,59,228397,2022-11-08
Taylor Swift,Anti-Hero,Anti-Hero (feat. Bleachers),https://i.scdn.co/image/ab67616d0000b27350a1e24dde78df1d0ebc68ef,38,200690,2022-11-08
Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,Carolina (From The Motion Picture “Where The Crawdads Sing”),https://i.scdn.co/image/ab67616d0000b2732c683c1b9fa1b711499408f7,69,264438,2022-06-24
Taylor Swift,"Carolina - ""Where The Crawdads Sing"" - Video Edition",Carolina (From The Motion Picture “Where The Crawdads Sing”),https://i.scdn.co/image/ab67616d0000b2732c683c1b9fa1b711499408f7,53,163944,2022-06-24
Taylor Swift,All Too Well (10 Minute Version) (The Short Film),All Too Well (10 Minute Version) (The Short Film),https://i.scdn.co/image/ab67616d0000b2738e16c6e20dbed531a9006d58,58,686022,2022-06-11
Taylor Swift,This Love (Taylor’s Version),This Love (Taylor’s Version),https://i.scdn.co/image/ab67616d0000b273b7fe6e9265a84c3b6eb66d34,76,250100,2022-05-06
Taylor Swift,Wildest Dreams (Taylor's Version),This Love (Taylor’s Version),https://i.scdn.co/image/ab67616d0000b273b7fe6e9265a84c3b6eb66d34,61,220433,2022-05-06
Taylor Swift,The Joker And The Queen (feat. Taylor Swift),The Joker And The Queen (feat. Taylor Swift),https://i.scdn.co/image/ab67616d0000b27389aff4625958eac8d16535c7,70,185422,2022-02-11
Taylor Swift,Message In A Bottle (Fat Max G Remix) (Taylor’s Version),Message In A Bottle (Fat Max G Remix) (Taylor’s Version),https://i.scdn.co/image/ab67616d0000b273e53252ce47982a3d555a6b3b,56,224649,2022-01-21
Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault),Message In A Bottle (Fat Max G Remix) (Taylor’s Version),https://i.scdn.co/image/ab67616d0000b273e53252ce47982a3d555a6b3b,41,225963,2022-01-21
Taylor Swift,Christmas Tree Farm (Old Timey Version),Christmas Tree Farm (Old Timey Version),https://i.scdn.co/image/ab67616d0000b2738538f5677d3ffe87257ac6c2,57,232656,2021-11-22
Taylor Swift,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,https://i.scdn.co/image/ab67616d0000b27370f88b5ee2da16d3f3929fea,67,598150,2021-11-18
Taylor Swift,I Knew You Were Trouble (Taylor's Version),The More Red (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b273e508c5f5080d8a6c9db576df,37,219762,2021-11-12
Taylor Swift,22 (Taylor's Version),The More Red (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b273e508c5f5080d8a6c9db576df,38,230954,2021-11-12
Taylor Swift,We Are Never Ever Getting Back Together (Taylor's Version),The More Red (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b273e508c5f5080d8a6c9db576df,38,193146,2021-11-12
Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),The More Red (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b273e508c5f5080d8a6c9db576df,38,613000,2021-11-12
Taylor Swift,Eyes Open (Taylor's Version),The More Red (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b273e508c5f5080d8a6c9db576df,43,243264,2021-11-12
Taylor Swift,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),The More Red (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b273e508c5f5080d8a6c9db576df,44,239668,2021-11-12
Taylor Swift,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),Safe & Sound (Taylor's Version),https://i.scdn.co/image/ab67616d0000b2734f719ea76d1b7048664b8fec,72,239668,2021-11-12
Taylor Swift,Eyes Open (Taylor's Version),Eyes Open (Taylor's Version),https://i.scdn.co/image/ab67616d0000b273d5cc403148a5161b4561cf61,68,243264,2021-11-12
Taylor Swift,Wildest Dreams (Taylor's Version),Wildest Dreams (Taylor's Version),https://i.scdn.co/image/ab67616d0000b273eb10050f6fe8e2783a91a4b1,85,220433,2021-09-17
Taylor Swift,Renegade - Pop Version,Renegade (Pop Version),https://i.scdn.co/image/ab67616d0000b273f0b56f34301a37d015cbb678,56,231526,2021-08-17
Taylor Swift,the lakes - original version,the lakes (original version),https://i.scdn.co/image/ab67616d0000b2737d60bda8f85d66599c3fe851,66,227203,2021-07-24
Taylor Swift,willow - 90's trend remix,willow (90's trend remix),https://i.scdn.co/image/ab67616d0000b27348ea2c0fbc6682c6d10d91aa,52,225106,2021-06-14
Taylor Swift,Fearless (Taylor’s Version),The More Fearless (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b2734beb2774135270cedfa28338,34,241591,2021-04-09
Taylor Swift,Love Story (Taylor’s Version),The More Fearless (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b2734beb2774135270cedfa28338,34,235766,2021-04-09
Taylor Swift,White Horse (Taylor’s Version),The More Fearless (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b2734beb2774135270cedfa28338,31,234515,2021-04-09
Taylor Swift,You Belong With Me (Taylor’s Version),The More Fearless (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b2734beb2774135270cedfa28338,36,231124,2021-04-09
Taylor Swift,If This Was A Movie (Taylor’s Version),The More Fearless (Taylor’s Version) Chapter,https://i.scdn.co/image/ab67616d0000b2734beb2774135270cedfa28338,42,237022,2021-04-09
Taylor Swift,If This Was A Movie (Taylor’s Version),If This Was A Movie (Taylor’s Version),https://i.scdn.co/image/ab67616d0000b273afe932e498abc159219bd2f3,74,237022,2021-04-09
